FECHA,HORA,MODALIDAD,CANT_FALLECIDOS,CANT_HERIDOS,LATITUD,LONGITUD,DEPARTAMENTO,PROVINCIA,DISTRITO
2020-02-04,07:40:00,CHOQUE,0,8,-17.623278,-71.178278,MOQUEGUA,ILO,EL ALGARROBAL
2020-02-04,15:15:00,CHOQUE,0,6,-13.741912,-71.594838,CUSCO,QUISPICANCHI,URCOS
2020-02-04,09:20:00,CHOQUE,0,0,-12.02249781,-76.90667323,LIMA,LIMA,ATE
2020-02-05,06:00:00,CHOQUE,10,2,-16.49186378,-71.85329259,AREQUIPA,AREQUIPA,LA JOYA
2020-02-05,07:50:00,DESPISTE,0,2,-12.98167614,-76.4929876,LIMA,CAÑETE,CERRO AZUL
2020-02-05,11:00:00,DESPISTE,0,1,-14.09434041,-71.43991198,CUSCO,CANCHIS,COMBAPATA
2020-02-05,19:15:00,DESPISTE,0,6,-6.950247,-79.704786,LAMBAYEQUE,CHICLAYO,LAGUNAS
2020-02-05,18:15:00,CHOQUE,0,1,-11.980743,-76.791421,LIMA,LIMA,CHACLACAYO
2020-02-05,21:45:00,CHOQUE,2,2,-5.718043564,-78.61982653,AMAZONAS,UTCUBAMBA,EL MILAGRO
2020-02-05,08:00:00,ATROPELLO,1,0,-12.00609788,-76.84848518,LIMA,LIMA,ATE
2020-02-06,02:25:00,CHOQUE,0,0,-13.65510474,-76.15121373,ICA,PISCO,SAN CLEMENTE
2020-02-06,08:40:00,DESPISTE,0,0,-13.472471,-75.065074,HUANCAVELICA,HUAYTARA,TAMBO-HUAYTARA
2020-02-06,08:00:00,DESPISTE,0,0,-15.770071,-72.874119,AREQUIPA,CONDESUYOS,YANAQUIHUA
2020-02-06,06:20:00,DESPISTE,1,0,-11.739333,-76.2827713,LIMA,HUAROCHIRI,SAN MATEO
2020-02-06,08:15:00,CHOQUE,0,9,-11.61874,-76.00628,JUNIN,YAULI,YAULI
2020-02-06,17:00:00,CHOQUE,0,4,-13.60906432,-72.85230343,APURIMAC,ABANCAY,TAMBURCO
2020-02-06,19:00:00,DESPISTE,0,1,-4.484611,-80.400111,PIURA,SULLANA,LANCONES
2020-02-06,15:40:00,CHOQUE,1,0,-12.4518668,-69.12886262,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS
2020-02-06,22:45:00,CHOQUE,0,2,-11.598278,-76.156306,JUNIN,YAULI,MOROCOCHA
2020-02-07,06:00:00,DESPISTE,0,0,-12.36242698,-76.7938127,LIMA,LIMA,PUNTA NEGRA
2020-02-07,05:00:00,CHOQUE,0,1,-17.86788066,-70.46905026,TACNA,TACNA,SAMA
2020-02-07,08:25:00,CHOQUE,0,2,-13.702,-76.15085,ICA,PISCO,TUPAC AMARU INCA
2020-02-07,09:10:00,CHOQUE,0,1,-9.024656623,-78.61617332,ANCASH,SANTA,COISHCO
2020-02-07,07:30:00,DESPISTE,0,3,-16.27503802,-72.45968887,AREQUIPA,CASTILLA,URACA
2020-02-07,10:50:00,CHOQUE,0,5,-10.142609,-77.303591,ANCASH,BOLOGNESI,CAJACAY
2020-02-07,15:20:00,CHOQUE,2,2,-8.123519,-79.007646,LA LIBERTAD,TRUJILLO,TRUJILLO
2020-02-07,18:30:00,ATROPELLO,1,1,-11.13289529,-77.59600276,LIMA,HUAURA,HUACHO
2020-02-07,19:40:00,DESPISTE,1,1,-9.897277,-76.42048,HUANUCO,HUANUCO,QUISQUI (KICHKI)
2020-02-08,03:45:00,DESPISTE,0,0,-16.11183565,-73.8834714,AREQUIPA,CARAVELI,ATICO
2020-02-08,09:30:00,DESPISTE,0,0,-11.915,-76.615,LIMA,HUAROCHIRI,RICARDO PALMA
2020-02-08,06:40:00,DESPISTE,0,0,-14.495504,-73.25741,APURIMAC,AYMARAES,COTARUSE
2020-02-08,07:00:00,CHOQUE,0,0,-16.4216235,-71.64818196,AREQUIPA,AREQUIPA,UCHUMAYO
2020-02-08,14:40:00,CHOQUE,0,0,-11.666527,-76.251718,LIMA,HUAROCHIRI,CHICLA
2020-02-08,11:00:00,CHOQUE,0,1,-12.324833,-76.82575,LIMA,LIMA,PUNTA HERMOSA
2020-02-08,13:30:00,CHOQUE,1,2,-11.604917,-76.043083,JUNIN,YAULI,MOROCOCHA
2020-02-08,14:10:00,DESPISTE,0,1,-14.647112,-74.049698,AYACUCHO,LUCANAS,PUQUIO
2020-02-08,06:40:00,CHOQUE,1,0,-8.9646464,-76.09549178,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO
2020-02-08,10:00:00,CHOQUE,0,5,-12.9635181,-74.74590403,HUANCAVELICA,ANGARAES,CCOCHACCASA
2020-02-09,23:08:00,CHOQUE,0,0,-6.560098698,-79.99984607,LAMBAYEQUE,LAMBAYEQUE,MORROPE
2020-02-09,08:10:00,DESPISTE,0,0,-13.35584,-74.767953,AYACUCHO,CANGALLO,PARAS
2020-02-09,10:30:00,DESPISTE,0,1,-11.775657,-76.306983,LIMA,HUAROCHIRI,SAN MATEO
2020-02-09,09:40:00,CHOQUE,1,0,-12.87148849,-76.51130696,LIMA,CAÑETE,ASIA
2020-02-09,07:30:00,CHOQUE,0,2,-10.45677305,-77.91985121,ANCASH,HUARMEY,HUARMEY
2020-02-09,18:20:00,CHOQUE,0,1,-16.08283062,-71.59881,AREQUIPA,AREQUIPA,YURA
2020-02-09,23:00:00,CHOQUE,0,3,-11.8868464,-76.45956449,LIMA,HUAROCHIRI,SURCO
2020-02-09,22:15:00,CHOQUE,0,4,-16.058139,-71.354444,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI
2020-02-10,03:15:00,CHOQUE,0,0,-16.403511,-71.584673,AREQUIPA,AREQUIPA,CERRO COLORADO
2020-02-10,07:00:00,DESPISTE,1,3,-13.60845904,-75.34583108,HUANCAVELICA,HUAYTARA,HUAYTARA
2020-02-10,20:10:00,CHOQUE,1,16,-11.78434021,-77.15510202,LIMA,LIMA,ANCON
2020-02-10,23:40:00,EMBISTE,0,4,-13.398946,-76.195732,ICA,CHINCHA,GROCIO PRADO
2020-02-11,05:20:00,CHOQUE,0,0,-11.96472024,-76.74237453,LIMA,LIMA,LURIGANCHO
2020-02-11,13:15:00,DESPISTE,0,0,-9.368017,-78.387587,ANCASH,CASMA,COMANDANTE NOEL
2020-02-11,00:10:00,CHOQUE,0,1,-12.42465215,-76.75376259,LIMA,CAÑETE,CHILCA
2020-02-11,16:50:00,CHOQUE,0,2,-15.946612,-71.192781,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA
2020-02-12,00:20:00,DESPISTE,0,0,-16.07745607,-71.5105977,AREQUIPA,AREQUIPA,YURA
2020-02-12,05:00:00,DESPISTE,0,0,-15.708116,-70.822061,PUNO,LAMPA,SANTA LUCIA
2020-02-12,07:45:00,DESPISTE,0,0,-16.54,-72.857,AREQUIPA,CAMANA,MARISCAL CACERES
2020-02-12,12:35:00,DESPISTE,0,1,-13.398946,-76.195732,ICA,CHINCHA,GROCIO PRADO
2020-02-12,22:00:00,DESPISTE,0,6,-7.290518645,-78.57501031,CAJAMARCA,CAJAMARCA,ASUNCION
2020-02-13,07:00:00,DESPISTE,0,1,-9.704682107,-78.27706707,ANCASH,CASMA,CASMA
2020-02-13,12:30:00,CHOQUE,0,1,-14.323184,-75.671333,ICA,ICA,SANTIAGO-ICA
2020-02-13,17:30:00,DESPISTE,0,1,-11.665905,-75.576574,JUNIN,JAUJA,ACOLLA
2020-02-13,17:50:00,CHOQUE,3,3,-11.599941,-76.161986,JUNIN,YAULI,MOROCOCHA
2020-02-14,02:25:00,DESPISTE,0,0,-11.816489,-77.127613,LIMA,LIMA,ANCON
2020-02-14,13:40:00,CHOQUE,0,0,-12.9912,-76.489,LIMA,CAÑETE,CERRO AZUL
2020-02-14,09:00:00,CHOQUE,0,0,-17.294176,-70.986974,MOQUEGUA,MARISCAL NIETO,MOQUEGUA
2020-02-14,23:02:00,DESPISTE,0,0,-12.70080535,-76.64021276,LIMA,CAÑETE,MALA
2020-02-14,15:30:00,CHOQUE,0,4,-12.477,-76.7482,LIMA,CAÑETE,CHILCA
2020-02-14,14:35:00,CHOQUE,0,9,-9.231944,-77.624444,ANCASH,CARHUAZ,SHILLA
2020-02-14,20:00:00,CHOQUE,0,1,-4.946198516,-80.69686941,PIURA,SULLANA,SULLANA
2020-02-14,15:20:00,CHOQUE,0,1,-11.66162633,-76.24473651,LIMA,HUAROCHIRI,CHICLA
2020-02-15,10:20:00,CHOQUE,0,0,-11.8832,-76.4435,LIMA,HUAROCHIRI,SURCO
2020-02-15,16:30:00,CHOQUE,0,0,-12.7911037,-76.56356286,LIMA,CAÑETE,ASIA
2020-02-15,00:48:00,INCENDIO,0,1,-7.09593104,-79.52055135,LA LIBERTAD,CHEPEN,PACANGA
2020-02-15,04:20:00,DESPISTE,5,41,-4.232455595,-81.1749326,PIURA,TALARA,EL ALTO
2020-02-15,07:40:00,DESPISTE,0,1,-13.25084308,-74.31633399,AYACUCHO,HUAMANGA,VINCHOS
2020-02-15,23:50:00,DESPISTE,0,4,-10.076,-77.315,ANCASH,RECUAY,CATAC
2020-02-16,04:20:00,CHOQUE,0,0,-13.603018,-75.315625,HUANCAVELICA,HUAYTARA,HUAYTARA
2020-02-16,06:23:00,DESPISTE,0,0,-11.882094,-76.440189,LIMA,HUAROCHIRI,SURCO
2020-02-16,12:30:00,DESPISTE,0,0,-16.481941,-71.714607,AREQUIPA,AREQUIPA,UCHUMAYO
2020-02-16,19:40:00,DESPISTE,0,0,-11.890861,-76.495222,LIMA,HUAROCHIRI,SAN BARTOLOME
2020-02-16,05:45:00,ATROPELLO,1,0,-8.973544836,-78.6187903,ANCASH,SANTA,SANTA
2020-02-16,07:30:00,CHOQUE,0,1,-14.71668752,-75.09079997,ICA,NASCA,EL INGENIO
2020-02-16,13:00:00,DESPISTE,2,3,-5.925366,-79.551272,PIURA,HUANCABAMBA,HUARMACA
2020-02-16,12:50:00,CHOQUE,0,1,-12.2626341,-76.91144951,LIMA,LIMA,LURIN
2020-02-16,15:15:00,CHOQUE,1,0,-12.098601,-76.980012,LIMA,LIMA,SAN BORJA
2020-02-16,14:24:00,CHOQUE,1,0,-9.64983419,-77.4866448,ANCASH,HUARAZ,HUARAZ
2020-02-16,14:00:00,DESPISTE,0,1,-13.6278025,-75.6766884,ICA,PISCO,HUANCANO
2020-02-17,07:25:00,ATROPELLO,0,1,-14.8289153,-74.9434786,ICA,NASCA,NASCA
2020-02-17,17:10:00,CHOQUE,0,0,-12.001042,-77.116642,CALLAO,CALLAO,CALLAO
2020-02-17,05:59:00,DESPISTE,0,0,-11.88895728,-76.49301997,LIMA,HUAROCHIRI,SAN BARTOLOME
2020-02-17,06:30:00,DESPISTE,0,0,-11.61932,-76.004483,JUNIN,YAULI,YAULI
2020-02-17,18:20:00,CHOQUE,0,0,-12.04311935,-77.02650763,LIMA,LIMA,RIMAC
2020-02-17,16:25:00,DESPISTE,0,0,-9.89972582,-78.20911642,ANCASH,HUARMEY,CULEBRAS
2020-02-17,07:05:00,CHOQUE,0,5,-17.814341,-71.151254,MOQUEGUA,ILO,ILO
2020-02-17,19:00:00,CHOQUE,1,4,-16.370428,-73.270445,AREQUIPA,CAMANA,OCOÑA
2020-02-18,11:30:00,CHOQUE,0,0,-12.98167614,-76.4929876,LIMA,CAÑETE,CERRO AZUL
2020-02-19,00:41:00,CHOQUE,0,1,-15.65194049,-74.58879824,AREQUIPA,CARAVELI,YAUCA
2020-02-19,08:45:00,CHOQUE,2,6,-11.85726875,-77.12156086,CALLAO,CALLAO,MI PERU
2020-02-19,06:15:00,DESPISTE,0,3,-13.605611,-75.341611,HUANCAVELICA,HUAYTARA,HUAYTARA
2020-02-19,18:10:00,DESPISTE,0,1,-9.856536296,-77.02780027,ANCASH,BOLOGNESI,HUALLANCA-BOLOGNESI
2020-02-19,22:10:00,CHOQUE,0,2,-9.725944,-77.455389,ANCASH,RECUAY,RECUAY
2020-02-19,20:10:00,CHOQUE,0,1,-15.822531,-74.300606,AREQUIPA,CARAVELI,ATIQUIPA
2020-02-20,06:30:00,DESPISTE,0,0,-15.81675168,-74.32461377,AREQUIPA,CARAVELI,ATIQUIPA
2020-02-20,08:20:00,DESPISTE,0,0,-6.478,-76.4733,SAN MARTIN,SAN MARTIN,CACATACHI
2020-02-20,12:15:00,DESPISTE,0,0,-16.36721,-73.27215,AREQUIPA,CARAVELI,ATICO
2020-02-20,15:10:00,DESPISTE,0,0,-15.764639,-71.005778,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA
2020-02-20,16:05:00,DESPISTE,0,0,-15.94203499,-72.51731037,AREQUIPA,CASTILLA,APLAO
2020-02-20,12:30:00,DESPISTE,0,0,-14.806,-71.498,CUSCO,ESPINAR,COPORAQUE
2020-02-20,12:30:00,DESPISTE,0,4,-16.666278,-72.586111,AREQUIPA,CAMANA,QUILCA
2020-02-20,22:10:00,CHOQUE,0,3,-13.92173327,-71.50500603,CUSCO,QUISPICANCHI,CUSIPATA
2020-02-21,05:55:00,CHOQUE,0,0,-11.15073103,-75.98970904,JUNIN,JUNIN,JUNIN
2020-02-21,06:30:00,DESPISTE,0,0,-5.080674,-80.706699,PIURA,PIURA,PIURA
2020-02-21,13:15:00,DESPISTE,0,0,-12.30377273,-76.84248984,LIMA,LIMA,LURIN
2020-02-21,02:35:00,CHOQUE,0,1,-12.68063624,-76.64954303,LIMA,CAÑETE,MALA
2020-02-21,07:30:00,CHOQUE,0,4,-7.405472,-78.119131,CAJAMARCA,SAN MARCOS,CHANCAY-SAN MARCOS
2020-02-21,15:00:00,CHOQUE,0,1,-15.713575,-71.587664,AREQUIPA,CAYLLOMA,CHIVAY
2020-02-21,20:50:00,CHOQUE,0,1,-16.08881248,-71.59864992,AREQUIPA,AREQUIPA,YURA
2020-02-21,23:45:00,DESPISTE,0,2,-9.699861,-77.275178,ANCASH,RECUAY,TICAPAMPA
2020-02-22,06:35:00,DESPISTE,0,0,-11.61246906,-76.02329741,JUNIN,YAULI,YAULI
2020-02-22,04:30:00,CHOQUE,0,0,-11.167583,-75.434556,JUNIN,CHANCHAMAYO,SAN RAMON
2020-02-22,19:40:00,ESPECIAL,0,0,-11.631265,-76.231398,LIMA,HUAROCHIRI,CHICLA
2020-02-22,05:18:00,CHOQUE,0,2,-16.071197,-71.462322,AREQUIPA,AREQUIPA,YURA
2020-02-22,15:20:00,CHOQUE,0,1,-11.14212714,-75.39330743,JUNIN,CHANCHAMAYO,SAN RAMON
2020-02-22,18:00:00,CHOQUE,0,8,-11.31731,-75.553505,JUNIN,TARMA,PALCA
2020-02-23,07:22:00,CHOQUE,0,0,-8.388153574,-78.85151462,LA LIBERTAD,VIRU,VIRU
2020-02-23,13:05:00,DESPISTE,0,0,-11.804,-75.6458,JUNIN,JAUJA,CURICACA
2020-02-23,19:30:00,DESPISTE,0,0,-16.16988825,-71.64283925,AREQUIPA,AREQUIPA,YURA
2020-02-23,19:40:00,DESPISTE,0,0,-11.613593,-76.020914,JUNIN,YAULI,YAULI
2020-02-23,02:45:00,CHOQUE,0,2,-17.07331973,-70.8380905,MOQUEGUA,MARISCAL NIETO,TORATA
2020-02-23,09:30:00,CHOQUE,0,4,-10.891,-76.0837,PASCO,PASCO,NINACACA
2020-02-24,10:45:00,DESPISTE,0,0,-9.6285,-76.0562,HUANUCO,HUANUCO,CHINCHAO
2020-02-24,05:00:00,CHOQUE,0,1,-11.7941088,-75.45711213,JUNIN,JAUJA,ATAURA
2020-02-24,07:30:00,DESPISTE,0,1,-3.917642,-80.894381,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL
2020-02-24,13:30:00,CHOQUE,7,30,-16.50537,-71.72439,AREQUIPA,AREQUIPA,UCHUMAYO
2020-02-24,23:45:00,CHOQUE,2,0,-13.885036,-76.109019,ICA,PISCO,PARACAS
2020-02-24,12:50:00,DESPISTE,0,11,-14.94518183,-69.86698708,PUNO,SAN ANTONIO DE PUTINA,PUTINA
2020-02-24,22:00:00,DESPISTE,0,22,-15.487429,-72.42986,AREQUIPA,CASTILLA,ANDAGUA
2020-02-25,06:45:00,DESPISTE,0,0,-11.745436,-75.735835,JUNIN,YAULI,CHACAPALPA
2020-02-25,05:55:00,DESPISTE,0,0,-11.8852409,-76.48091429,LIMA,HUAROCHIRI,SURCO
2020-02-25,07:30:00,DESPISTE,0,0,-11.599926,-76.162117,JUNIN,YAULI,MOROCOCHA
2020-02-25,04:00:00,DESPISTE,0,0,-8.866333,-75.298139,UCAYALI,PADRE ABAD,IRAZOLA
2020-02-25,07:00:00,CHOQUE,2,0,-15.771328,-74.428927,AREQUIPA,CARAVELI,ATIQUIPA
2020-02-25,02:20:00,DESPISTE,0,1,-6.479725,-76.474983,SAN MARTIN,LAMAS,RUMISAPA
2020-02-25,17:15:00,CHOQUE,0,2,-11.56573097,-77.26487774,LIMA,HUARAL,CHANCAY-HUARAL
2020-02-25,06:00:00,CHOQUE,0,2,-12.820954,-75.065892,HUANCAVELICA,HUANCAVELICA,ASCENSION
2020-02-26,22:30:00,DESPISTE,0,0,-12.01880368,-77.1078234,CALLAO,CALLAO,CALLAO
2020-02-26,07:07:00,DESPISTE,0,0,-11.744847,-77.141384,LIMA,LIMA,ANCON
2020-02-26,11:30:00,DESPISTE,0,0,-11.7023,-76.2686,LIMA,HUAROCHIRI,CHICLA
2020-02-26,14:18:00,CHOQUE,0,0,-11.5682,-75.9577,JUNIN,YAULI,SANTA ROSA DE SACCO
2020-02-26,04:30:00,DESPISTE,0,5,-11.266931,-75.554915,JUNIN,TARMA,PALCA
2020-02-26,13:10:00,CHOQUE,0,1,-13.062038,-72.421059,CUSCO,LA CONVENCION,HUAYOPATA
2020-02-26,17:00:00,CHOQUE,0,3,-6.883510373,-79.81207927,LAMBAYEQUE,CHICLAYO,REQUE
2020-02-27,01:10:00,CHOQUE,0,5,-14.096135,-75.716915,ICA,ICA,LOS AQUIJES
2020-02-27,06:10:00,CHOQUE,0,3,-11.74380576,-77.14031281,LIMA,LIMA,ANCON
2020-02-28,16:10:00,CHOQUE,0,0,-11.665048,-76.250806,LIMA,HUAROCHIRI,CHICLA
2020-02-28,19:00:00,DESPISTE,0,0,-10.659192000000001,-76.174668,PASCO,PASCO,YANACANCHA
2020-02-28,08:35:00,DESPISTE,0,1,-10.423848,-77.924684,ANCASH,HUARMEY,HUARMEY
2020-02-28,06:20:00,DESPISTE,0,1,-14.55158921,-73.54454277,AYACUCHO,PARINACOCHAS,CORACORA
2020-02-28,20:40:00,DESPISTE,3,20,-5.879361,-79.521306,PIURA,HUANCABAMBA,HUARMACA
2020-02-28,23:02:00,CHOQUE,0,1,-9.797204782,-78.20418844,ANCASH,HUARMEY,CULEBRAS
2020-02-29,19:00:00,CHOQUE,1,2,-14.615917,-74.285444,AYACUCHO,LUCANAS,LUCANAS
2020-02-29,21:50:00,CHOQUE,0,2,-10.134776,-76.197785,HUANUCO,AMBO,AMBO
2020-02-29,23:15:00,DESPISTE,4,1,-10.634311,-77.8579,LIMA,BARRANCA,PARAMONGA
2020-02-29,10:30:00,CHOQUE,0,0,-7.288356016,-78.51067873,CAJAMARCA,CAJAMARCA,SAN JUAN-CAJAMARCA
2020-02-29,09:10:00,DESPISTE,0,0,-9.589118,-77.520007,ANCASH,HUARAZ,HUARAZ
2020-02-29,08:00:00,DESPISTE,0,8,-17.030306,-71.69313,AREQUIPA,ISLAY,COCACHACRA
2020-03-01,07:00:00,DESPISTE,0,0,-9.439968,-75.966597,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN
2020-03-01,11:15:00,CHOQUE,0,0,-11.203,-75.9565,JUNIN,JUNIN,JUNIN
2020-03-01,05:00:00,DESPISTE,4,40,-6.965,-79.679,LAMBAYEQUE,CHICLAYO,LAGUNAS
2020-03-01,17:00:00,VOLCADURA,0,0,-10.82725,-75.851944,PASCO,PASCO,PAUCARTAMBO
2020-03-01,22:10:00,DESPISTE,0,0,-10.159444,-77.460278,ANCASH,BOLOGNESI,CAJACAY
2020-03-01,16:00:00,DESPISTE,5,4,-12.369056,-74.774722,HUANCAVELICA,TAYACAJA,COLCABAMBA-TAYACAJA
2020-03-01,17:30:00,CHOQUE,0,1,-11.596,-76.185,JUNIN,YAULI,MOROCOCHA
2020-03-01,19:30:00,CHOQUE,1,0,-12.498944,-69.143806,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS
2020-03-02,02:55:00,CHOQUE,0,0,-12.391133,-76.764166,LIMA,LIMA,SAN BARTOLO
2020-03-02,17:05:00,DESPISTE,0,0,-10.45480912,-76.17912275,PASCO,PASCO,HUARIACA
2020-03-02,18:00:00,CHOQUE,0,0,-16.269759,-71.669386,AREQUIPA,AREQUIPA,YURA
2020-03-02,02:00:00,DESPISTE,0,3,-6.529,-79.071,CAJAMARCA,CHOTA,LLAMA
2020-03-02,05:05:00,CHOQUE,0,1,-12.03126928,-77.08098045,LIMA,LIMA,SAN MARTIN DE PORRES
2020-03-03,10:14:00,CHOQUE,0,0,-11.739889,-76.283194,LIMA,HUAROCHIRI,SAN MATEO
2020-03-03,06:55:00,CHOQUE,0,0,-12.063998,-76.971056,LIMA,LIMA,ATE
2020-03-03,09:30:00,DESPISTE,1,2,-7.214471,-78.785095,CAJAMARCA,SAN PABLO,SAN BERNARDINO
2020-03-03,23:40:00,CHOQUE,1,1,-17.49847394,-71.36259195,MOQUEGUA,ILO,PACOCHA
2020-03-04,00:30:00,CHOQUE,0,0,-11.788202,-76.335011,LIMA,HUAROCHIRI,SAN MATEO
2020-03-04,01:45:00,VOLCADURA,0,0,-12.064917,-77.039222,LIMA,LIMA,JESUS MARIA
2020-03-04,09:05:00,CHOQUE,0,0,-15.91719663,-74.12845507,AREQUIPA,CARAVELI,CHAPARRA
2020-03-04,11:28:00,ESPECIAL,0,0,-13.953612,-71.754592,CUSCO,PARURO,PILLPINTO
2020-03-04,06:10:00,CHOQUE,0,2,-12.07925,-77.028611,LIMA,LIMA,LINCE
2020-03-04,05:35:00,DESPISTE,0,2,-7.220811523,-79.18007915,CAJAMARCA,CONTUMAZA,YONAN
2020-03-04,17:00:00,DESPISTE,0,3,-15.810452,-71.061838,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA
2020-03-04,16:40:00,DESPISTE,0,1,-5.875,-77.956,AMAZONAS,BONGARA,FLORIDA
2020-03-05,14:50:00,INCENDIO,0,0,-12.415219,-76.75541,LIMA,CAÑETE,CHILCA
2020-03-05,06:00:00,CHOQUE,1,0,-5.521404314,-80.59168549,PIURA,SECHURA,CRISTO NOS VALGA
2020-03-06,02:30:00,CHOQUE,0,0,-13.58260153,-75.2717614,HUANCAVELICA,HUAYTARA,HUAYTARA
2020-03-06,06:30:00,CHOQUE,0,8,-5.537164,-80.587694,PIURA,SECHURA,CRISTO NOS VALGA
2020-03-06,09:22:00,CHOQUE,0,9,-12.424158,-76.75375,LIMA,CAÑETE,CHILCA
2020-03-06,16:10:00,DESPISTE,0,1,-14.619305,-74.012536,AYACUCHO,LUCANAS,PUQUIO
2020-03-06,23:26:00,CHOQUE,1,2,-11.740858,-76.285623,LIMA,HUAROCHIRI,SAN MATEO
2020-03-07,05:00:00,CHOQUE,0,0,-11.926402,-76.647689,LIMA,HUAROCHIRI,RICARDO PALMA
2020-03-07,01:53:00,ESPECIAL,0,0,-15.72371127,-70.84032121,PUNO,LAMPA,SANTA LUCIA
2020-03-07,10:48:00,DESPISTE,0,0,-17.050586,-70.839694,MOQUEGUA,MARISCAL NIETO,TORATA
2020-03-07,22:46:00,DESPISTE,0,0,-11.76389204,-75.71271113,JUNIN,JAUJA,CURICACA
2020-03-07,18:00:00,CHOQUE,0,0,-13.00433573,-72.62931395,CUSCO,LA CONVENCION,MARANURA
2020-03-07,00:30:00,CHOQUE,1,0,-14.745734,-70.743084,PUNO,MELGAR,SANTA ROSA-MELGAR
2020-03-07,18:15:00,CHOQUE,0,2,-13.83527873,-76.14772665,ICA,PISCO,PARACAS
2020-03-08,21:15:00,ATROPELLO,1,0,-18.0818,-70.3493,TACNA,TACNA,TACNA
2020-03-08,15:50:00,INCENDIO,0,0,-12.064953,-77.021689,LIMA,LIMA,LA VICTORIA-LIMA
2020-03-08,17:20:00,DESPISTE,0,0,-5.761441622,-78.69942022,CAJAMARCA,JAEN,BELLAVISTA
2020-03-08,03:00:00,ESPECIAL,0,3,-9.840906,-76.136432,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE
2020-03-08,15:30:00,CHOQUE,0,3,-11.6923484,-75.76867557,JUNIN,YAULI,LA OROYA
2020-03-08,23:00:00,CHOQUE,0,4,-6.532133928,-80.03123045,LAMBAYEQUE,LAMBAYEQUE,MORROPE
2020-03-09,06:20:00,DESPISTE,0,0,-6.044,-79.676,LAMBAYEQUE,LAMBAYEQUE,MOTUPE
2020-03-09,06:44:00,CHOQUE,0,0,-11.912548,-77.128277,CALLAO,CALLAO,VENTANILLA
2020-03-09,23:30:00,CHOQUE,0,1,-6.002285033,-79.16834162,CAJAMARCA,JAEN,POMAHUACA
2020-03-09,00:05:00,CHOQUE,0,14,-7.7453,-79.2862,LA LIBERTAD,ASCOPE,PAIJAN
2020-03-09,05:10:00,CHOQUE,0,2,-10.571389,-77.7575,LIMA,BARRANCA,PARAMONGA
2020-03-09,13:32:00,CHOQUE,0,9,-6.464506,-76.3121,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
2020-03-09,22:30:00,CHOQUE,0,1,-8.935505,-75.387106,UCAYALI,PADRE ABAD,IRAZOLA
2020-03-10,07:20:00,DESPISTE,0,0,-10.27066,-76.156163,HUANUCO,AMBO,SAN RAFAEL
2020-03-10,10:00:00,CHOQUE,0,4,-11.804214,-75.645981,JUNIN,JAUJA,CURICACA
2020-03-11,01:30:00,DESPISTE,0,2,-8.514826,-77.291689,LA LIBERTAD,PATAZ,HUANCASPATA
2020-03-11,16:17:00,DESPISTE,0,8,-11.53723,-75.894804,JUNIN,YAULI,LA OROYA
2020-03-12,03:15:00,INCENDIO,0,0,-9.452043,-78.343421,ANCASH,CASMA,CASMA
2020-03-12,15:40:00,CHOQUE,0,0,-11.887912,-76.4553,LIMA,HUAROCHIRI,SURCO
2020-03-12,12:35:00,CHOQUE,0,0,-12.613528,-76.667306,LIMA,CAÑETE,SAN ANTONIO
2020-03-12,00:55:00,DESPISTE,0,2,-12.756288,-76.60427,LIMA,CAÑETE,ASIA
2020-03-12,05:10:00,DESPISTE,4,11,-13.09283634,-73.89886093,AYACUCHO,LA MAR,SAN MIGUEL-LA MAR
2020-03-12,16:30:00,EMBISTE,0,2,-9.1574359,-78.49991476,ANCASH,SANTA,NUEVO CHIMBOTE
2020-03-12,22:30:00,CHOQUE,0,1,-16.423325,-72.408718,AREQUIPA,CAYLLOMA,MAJES
2020-03-13,18:55:00,CHOQUE,0,0,-16.592962,-72.630979,AREQUIPA,CAMANA,SAMUEL PASTOR
2020-03-13,21:05:00,DESPISTE,0,0,-13.49,-72.054444,CUSCO,ANTA,CACHIMAYO
2020-03-13,03:15:00,CHOQUE,1,0,-12.108917,-76.978444,LIMA,LIMA,SAN BORJA
2020-03-13,11:45:00,ESPECIAL,1,0,-7.16175,-78.512882,CAJAMARCA,CAJAMARCA,CAJAMARCA
2020-03-13,14:30:00,CHOQUE,0,2,-10.666875,-76.179315,PASCO,PASCO,YANACANCHA
2020-03-13,21:45:00,CHOQUE,0,1,-6.46052189,-76.30810811,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
2020-03-13,15:54:00,CHOQUE,0,1,-11.9977868,-77.12639519,CALLAO,CALLAO,CALLAO
